personid,year_week,experiment_time,treatment,phonecalls
19482,201005,0,1,NA
33350,201005,0,1,0.446
25962,201005,0,1,0.566
10822,201005,0,1,NA
38580,201005,0,1,0.584
30006,201005,0,1,NA
30448,201005,0,1,NA
38018,201005,0,1,NA
38040,201005,0,1,NA
35344,201005,0,1,0.491
42308,201005,0,1,0.438
8522,201006,0,0,NA
6278,201006,0,0,0.651
17812,201006,0,0,NA
35408,201006,0,0,NA
38862,201006,0,0,0.472
37292,201006,0,0,0.405
42140,201006,0,0,NA
27704,201006,0,0,0.64
39502,201006,0,0,NA
17160,201006,0,0,0.552
36314,201006,0,0,0.543
37276,201006,0,0,0.612
22022,201006,0,0,NA
19470,201006,0,0,0.241
34890,201006,0,0,0.451
13980,201006,0,0,0.573
9710,201006,0,0,NA
18494,201006,0,0,NA
13710,201006,0,0,NA
35006,201006,0,0,0.431
39748,201006,0,0,NA
21648,201006,0,0,NA
40174,201006,0,0,0.595
38552,201006,0,0,0.408
42152,201006,0,0,0.489
42634,201006,0,0,0.121
16594,201006,0,0,0.602
37828,201006,0,0,NA
31136,201006,0,0,0.515
28224,201006,0,0,0.594
10098,201006,0,0,0.325
29248,201006,0,0,NA
39466,201006,0,0,0.451
40346,201006,0,0,0.462
11390,201006,0,0,NA
39164,201006,0,0,0.566
40162,201006,0,0,0.578
12896,201006,0,0,NA
33128,201006,0,0,0.514
35822,201006,0,0,0.369
19684,201006,0,0,NA
14382,201006,0,0,NA
21604,201006,0,0,NA
14220,201006,0,0,0.596
40334,201006,0,0,NA
15444,201006,0,0,0.538
36288,201006,0,0,0.524
4448,201006,0,0,NA
16422,201006,0,0,0.408
28190,201006,0,0,0.542
39490,201006,0,0,NA
40456,201006,0,0,0.482
14384,201006,0,0,NA
6364,201006,0,0,NA
40008,201006,0,0,0.521
28560,201006,0,0,NA
16334,201006,0,0,0.572
42146,201006,0,0,NA
14374,201006,0,0,NA
40076,201006,0,0,NA
39144,201006,0,0,0.575
6362,201006,0,0,NA
29172,201006,0,0,0.661
26634,201006,0,0,0.579
17058,201006,0,0,NA
29024,201006,0,0,NA
42682,201006,0,0,0.072
32804,201006,0,0,0.447
39478,201006,0,0,0.582
37798,201006,0,0,0.449
17172,201006,0,0,NA
42096,201006,0,0,0.406
18502,201006,0,0,NA
26906,201006,0,0,NA
25864,201006,0,0,0.282
12426,201006,0,0,0.578
25258,201006,0,0,NA
38074,201006,0,0,NA
23742,201006,0,0,NA
14556,201006,0,0,NA
41332,201006,0,0,0.532
12306,201006,0,0,NA
8834,201006,0,0,0.204
37812,201006,0,0,NA
29996,201006,0,0,NA
33354,201006,0,0,0.512
33366,201006,0,0,NA
38046,201006,0,0,NA
39458,201006,0,0,0.515
31150,201006,0,0,0.499
42632,201006,0,0,0.12
38842,201006,0,0,0.518
40336,201006,0,0,0.583
38036,201006,0,0,NA
16424,201006,0,0,0.578
23126,201006,0,0,NA
31888,201006,0,0,0.58
30002,201006,0,0,NA
24146,201006,0,0,NA
40034,201006,0,0,0.591
33278,201006,0,0,0.517
7720,201006,0,0,0.249
7068,201006,0,0,NA
32320,201006,0,0,0.51
40322,201006,0,1,0.445
17752,201006,0,1,NA
14048,201006,0,1,0.526
28470,201006,0,1,NA
35344,201006,0,1,0.588
38028,201006,0,1,NA
23136,201006,0,1,0.562
13530,201006,0,1,NA
4122,201006,0,1,0.76
8980,201006,0,1,NA
10794,201006,0,1,NA
40320,201006,0,1,NA
40316,201006,0,1,0.459
26618,201006,0,1,NA
23228,201006,0,1,0.645
39530,201006,0,1,NA
7488,201006,0,1,NA
36032,201006,0,1,0.448
14522,201006,0,1,0.352
25940,201006,0,1,NA
21710,201006,0,1,NA
16514,201006,0,1,0.326
28492,201006,0,1,NA
13574,201006,0,1,NA
40164,201006,0,1,NA
23772,201006,0,1,0.312
26934,201006,0,1,0.834
42104,201006,0,1,0.396
16596,201006,0,1,0.574
14532,201006,0,1,NA
30448,201006,0,1,NA
39548,201006,0,1,NA
42308,201006,0,1,0.413
10226,201006,0,1,NA
38052,201006,0,1,NA
33350,201006,0,1,0.363
40192,201006,0,1,0.518
42628,201006,0,1,0.077
38018,201006,0,1,NA
31292,201006,0,1,0.616
37296,201006,0,1,NA
38070,201006,0,1,NA
38712,201006,0,1,0.51
30006,201006,0,1,NA
37294,201006,0,1,0.468
38022,201006,0,1,NA
36908,201006,0,1,0.585
10356,201006,0,1,0.739
14528,201006,0,1,0.504
38566,201006,0,1,0.569
30014,201006,0,1,0.47
40490,201006,0,1,0.636
19482,201006,0,1,NA
37784,201006,0,1,NA
15294,201006,0,1,NA
40062,201006,0,1,0.561
41320,201006,0,1,0.473
42624,201006,0,1,0.07
17722,201006,0,1,NA
28226,201006,0,1,NA
31796,201006,0,1,NA
39634,201006,0,1,0.728
29216,201006,0,1,NA
14678,201006,0,1,NA
5614,201006,0,1,NA
31936,201006,0,1,0.262
22284,201006,0,1,0.505
38580,201006,0,1,0.654
25532,201006,0,1,NA
38038,201006,0,1,0.459
37804,201006,0,1,NA
29230,201006,0,1,0.426
24142,201006,0,1,NA
30972,201006,0,1,NA
11868,201006,0,1,NA
38042,201006,0,1,NA
40444,201006,0,1,NA
10822,201006,0,1,NA
39096,201006,0,1,0.607
39990,201006,0,1,0.556
36494,201006,0,1,0.22
39512,201006,0,1,NA
38878,201006,0,1,0.569
24608,201006,0,1,0.424
42592,201006,0,1,0.067
40472,201006,0,1,0.651
25520,201006,0,1,0.415
23622,201006,0,1,NA
41286,201006,0,1,0.51
24324,201006,0,1,0.4
17906,201006,0,1,0.273
18112,201006,0,1,NA
37840,201006,0,1,NA
41818,201006,0,1,NA
25638,201006,0,1,0.531
36306,201006,0,1,NA
4942,201006,0,1,NA
32590,201006,0,1,NA
26328,201006,0,1,0.309
39942,201006,0,1,0.445
38040,201006,0,1,NA
25628,201006,0,1,NA
41318,201006,0,1,NA
38898,201006,0,1,0.488
29032,201006,0,1,NA
42108,201006,0,1,0.503
40328,201006,0,1,0.563
12974,201006,0,1,0.767
30308,201006,0,1,NA
38290,201006,0,1,0.235
42618,201006,0,1,0.126
25962,201006,0,1,0.464
11390,201007,0,0,NA
39466,201007,0,0,0.307
28190,201007,0,0,0.504
8834,201007,0,0,0.69
29024,201007,0,0,NA
14374,201007,0,0,NA
18502,201007,0,0,NA
4448,201007,0,0,NA
40034,201007,0,0,0.473
7068,201007,0,0,NA
25864,201007,0,0,0.366
26634,201007,0,0,0.431
42146,201007,0,0,NA
33128,201007,0,0,0.462
15444,201007,0,0,0.388
39164,201007,0,0,0.376
14382,201007,0,0,NA
26906,201007,0,0,NA
18494,201007,0,0,NA
12306,201007,0,0,NA
42152,201007,0,0,0.452
29172,201007,0,0,0.477
42096,201007,0,0,0.381
40346,201007,0,0,0.416
42634,201007,0,0,0.313
40162,201007,0,0,0.289
13980,201007,0,0,0.66
35822,201007,0,0,0.275
27704,201007,0,0,0.355
42632,201007,0,0,0.363
21604,201007,0,0,NA
31150,201007,0,0,0.224
39502,201007,0,0,NA
39478,201007,0,0,0.56
42682,201007,0,0,0.385
17160,201007,0,0,0.402
40334,201007,0,0,NA
40336,201007,0,0,0.424
17812,201007,0,0,NA
25258,201007,0,0,NA
16424,201007,0,0,0.365
24146,201007,0,0,NA
22022,201007,0,0,NA
37828,201007,0,0,NA
37276,201007,0,0,0.713
40076,201007,0,0,NA
17172,201007,0,0,NA
37292,201007,0,0,0.309
10098,201007,0,0,0.519
39748,201007,0,0,NA
12896,201007,0,0,NA
34890,201007,0,0,0.254
9710,201007,0,0,NA
40174,201007,0,0,0.451
40456,201007,0,0,0.656
13710,201007,0,0,NA
6278,201007,0,0,0.585
35408,201007,0,0,NA
39490,201007,0,0,NA
8522,201007,0,0,NA
19470,201007,0,0,0.373
19684,201007,0,0,NA
33366,201007,0,0,NA
36288,201007,0,0,0.466
21648,201007,0,0,NA
30002,201007,0,0,NA
41332,201007,0,0,0.404
14220,201007,0,0,0.465
23126,201007,0,0,NA
42140,201007,0,0,NA
28224,201007,0,0,0.464
12426,201007,0,0,0.463
38842,201007,0,0,0.507
33278,201007,0,0,0.423
33354,201007,0,0,0.516
6362,201007,0,0,NA
14384,201007,0,0,NA
16594,201007,0,0,0.426
29248,201007,0,0,NA
31888,201007,0,0,0.48
29996,201007,0,0,NA
28560,201007,0,0,NA
38862,201007,0,0,0.442
38552,201007,0,0,0.361
23742,201007,0,0,NA
38074,201007,0,0,NA
39458,201007,0,0,0.371
37812,201007,0,0,NA
7720,201007,0,0,0.158
17058,201007,0,0,NA
39144,201007,0,0,0.5
38046,201007,0,0,NA
16334,201007,0,0,0.628
36314,201007,0,0,0.369
31136,201007,0,0,0.461
16422,201007,0,0,0.18
38036,201007,0,0,NA
6364,201007,0,0,NA
32804,201007,0,0,0.482
40008,201007,0,0,0.496
35006,201007,0,0,0.423
37798,201007,0,0,0.419
4122,201007,0,1,0.268
39990,201007,0,1,0.685
25962,201007,0,1,0.324
28492,201007,0,1,NA
26328,201007,0,1,0.309
38290,201007,0,1,0.46
36032,201007,0,1,0.301
37296,201007,0,1,NA
25532,201007,0,1,NA
37294,201007,0,1,0.543
41318,201007,0,1,NA
23136,201007,0,1,0.69
17906,201007,0,1,0.285
24142,201007,0,1,NA
23228,201007,0,1,0.453
12974,201007,0,1,0.579
39530,201007,0,1,NA
5614,201007,0,1,NA
23622,201007,0,1,NA
40328,201007,0,1,0.583
10356,201007,0,1,0.597
7488,201007,0,1,NA
25638,201007,0,1,0.451
11868,201007,0,1,NA
40322,201007,0,1,0.484
40444,201007,0,1,NA
30014,201007,0,1,0.488
42628,201007,0,1,0.381
36494,201007,0,1,0.38
42104,201007,0,1,0.459
36306,201007,0,1,NA
41286,201007,0,1,0.413
38052,201007,0,1,NA
42624,201007,0,1,0.299
21710,201007,0,1,NA
42618,201007,0,1,0.322
33350,201007,0,1,0.44
28226,201007,0,1,NA
17722,201007,0,1,NA
31796,201007,0,1,NA
25628,201007,0,1,NA
26934,201007,0,1,0.363
41320,201007,0,1,0.452
16514,201007,0,1,0.5
38580,201007,0,1,0.372
37804,201007,0,1,NA
40472,201007,0,1,0.511
42308,201007,0,1,0.459
38028,201007,0,1,NA
14048,201007,0,1,0.528
31230,201007,0,1,NA
42108,201007,0,1,0.512
18112,201007,0,1,NA
14678,201007,0,1,NA
38042,201007,0,1,NA
4942,201007,0,1,NA
38022,201007,0,1,NA
14522,201007,0,1,0.353
29230,201007,0,1,0.469
31292,201007,0,1,0.536
39512,201007,0,1,NA
17752,201007,0,1,NA
24324,201007,0,1,0.366
13530,201007,0,1,NA
42592,201007,0,1,0.307
37784,201007,0,1,NA
38712,201007,0,1,0.44
16596,201007,0,1,0.593
38040,201007,0,1,NA
10794,201007,0,1,NA
13574,201007,0,1,NA
39942,201007,0,1,0.294
26618,201007,0,1,NA
38898,201007,0,1,0.469
38038,201007,0,1,0.328
40164,201007,0,1,NA
23772,201007,0,1,0.326
14532,201007,0,1,NA
25520,201007,0,1,0.372
40062,201007,0,1,0.714
38566,201007,0,1,0.657
10226,201007,0,1,NA
25700,201007,0,1,NA
25940,201007,0,1,NA
10822,201007,0,1,NA
30006,201007,0,1,NA
30972,201007,0,1,NA
38018,201007,0,1,NA
30448,201007,0,1,NA
36908,201007,0,1,0.401
31936,201007,0,1,0.142
30308,201007,0,1,NA
28470,201007,0,1,NA
19482,201007,0,1,NA
37840,201007,0,1,NA
38070,201007,0,1,NA
40192,201007,0,1,0.426
40320,201007,0,1,NA
22284,201007,0,1,0.544
39096,201007,0,1,0.482
8980,201007,0,1,NA
15294,201007,0,1,NA
29216,201007,0,1,NA
39634,201007,0,1,0.72
14528,201007,0,1,0.407
29032,201007,0,1,NA
40316,201007,0,1,0.466
35344,201007,0,1,0.535
38878,201007,0,1,0.502
41818,201007,0,1,NA
39548,201007,0,1,NA
40490,201007,0,1,0.414
32590,201007,0,1,NA
24608,201007,0,1,0.585
12306,201008,0,0,NA
40456,201008,0,0,0.513
29172,201008,0,0,0.606
27704,201008,0,0,0.762
13710,201008,0,0,NA
31150,201008,0,0,0.236
24146,201008,0,0,NA
31888,201008,0,0,0.717
39164,201008,0,0,0.342
7720,201008,0,0,0.247
38862,201008,0,0,0.541
7068,201008,0,0,NA
17160,201008,0,0,0.499
35822,201008,0,0,0.072
28224,201008,0,0,0.658
23126,201008,0,0,NA
38046,201008,0,0,NA
12426,201008,0,0,0.479
15444,201008,0,0,0.521
36288,201008,0,0,0.463
38036,201008,0,0,NA
39458,201008,0,0,0.435
32320,201008,0,0,0.345
37798,201008,0,0,0.574
41332,201008,0,0,0.479
33128,201008,0,0,0.515
6362,201008,0,0,NA
33366,201008,0,0,NA
42146,201008,0,0,NA
40334,201008,0,0,NA
16334,201008,0,0,0.726
35006,201008,0,0,0.397
40346,201008,0,0,0.396
14220,201008,0,0,0.71
39748,201008,0,0,NA
39502,201008,0,0,NA
22022,201008,0,0,NA
42634,201008,0,0,0.34
19684,201008,0,0,NA
40174,201008,0,0,0.256
39490,201008,0,0,NA
42096,201008,0,0,0.349
37276,201008,0,0,0.66
25864,201008,0,0,0.162
14374,201008,0,0,NA
35408,201008,0,0,NA
14556,201008,0,0,NA
29996,201008,0,0,NA
40076,201008,0,0,NA
17172,201008,0,0,NA
31136,201008,0,0,0.525
40162,201008,0,0,0.264
18494,201008,0,0,NA
36314,201008,0,0,0.511
37828,201008,0,0,NA
38074,201008,0,0,NA
11390,201008,0,0,NA
37292,201008,0,0,0.515
42140,201008,0,0,NA
40336,201008,0,0,0.482
16424,201008,0,0,0.519
40034,201008,0,0,0.516
42682,201008,0,0,0.487
16594,201008,0,0,0.551
32804,201008,0,0,0.452
8522,201008,0,0,NA
26906,201008,0,0,NA
17812,201008,0,0,NA
9710,201008,0,0,NA
29248,201008,0,0,NA
38842,201008,0,0,0.429
29024,201008,0,0,NA
40008,201008,0,0,0.719
38552,201008,0,0,0.581
19470,201008,0,0,0.722
39466,201008,0,0,0.572
23742,201008,0,0,NA
30002,201008,0,0,NA
21648,201008,0,0,NA
6278,201008,0,0,0.348
4448,201008,0,0,NA
25258,201008,0,0,NA
21604,201008,0,0,NA
39144,201008,0,0,0.521
10098,201008,0,0,0.109
14384,201008,0,0,NA
8834,201008,0,0,0.782
42632,201008,0,0,0.386
16422,201008,0,0,0.346
17058,201008,0,0,NA
13980,201008,0,0,0.868
33354,201008,0,0,0.469
28190,201008,0,0,0.678
42152,201008,0,0,0.504
26634,201008,0,0,0.491
33278,201008,0,0,0.465
6364,201008,0,0,NA
12896,201008,0,0,NA
37812,201008,0,0,NA
11348,201008,0,0,NA
39478,201008,0,0,0.476
34890,201008,0,0,0.395
28226,201008,0,1,NA
42628,201008,0,1,0.494
17722,201008,0,1,NA
10794,201008,0,1,NA
19482,201008,0,1,NA
28470,201008,0,1,NA
38878,201008,0,1,0.718
40164,201008,0,1,NA
21654,201008,0,1,NA
25962,201008,0,1,0.171
23136,201008,0,1,0.772
30448,201008,0,1,NA
41818,201008,0,1,NA
10226,201008,0,1,NA
23772,201008,0,1,0.394
4942,201008,0,1,NA
25532,201008,0,1,NA
14532,201008,0,1,NA
25700,201008,0,1,NA
25638,201008,0,1,0.606
38566,201008,0,1,0.566
42618,201008,0,1,0.397
36908,201008,0,1,0.732
18112,201008,0,1,NA
37804,201008,0,1,NA
41318,201008,0,1,NA
32590,201008,0,1,NA
36032,201008,0,1,0.465
40320,201008,0,1,NA
10356,201008,0,1,0.68
38040,201008,0,1,NA
40192,201008,0,1,0.437
21710,201008,0,1,NA
39634,201008,0,1,0.652
31796,201008,0,1,NA
37296,201008,0,1,NA
42624,201008,0,1,0.349
37840,201008,0,1,NA
42592,201008,0,1,0.334
39512,201008,0,1,NA
38042,201008,0,1,NA
38028,201008,0,1,NA
30014,201008,0,1,0.486
8980,201008,0,1,NA
42104,201008,0,1,0.361
33350,201008,0,1,0.418
29230,201008,0,1,0.672
40062,201008,0,1,0.723
39942,201008,0,1,0.448
42108,201008,0,1,0.495
29216,201008,0,1,NA
39548,201008,0,1,NA
38898,201008,0,1,0.485
11868,201008,0,1,NA
26934,201008,0,1,NA
26328,201008,0,1,0.377
25520,201008,0,1,0.488
38580,201008,0,1,0.637
17906,201008,0,1,0.186
38038,201008,0,1,0.53
31292,201008,0,1,0.602
16514,201008,0,1,0.401
29808,201008,0,1,NA
30006,201008,0,1,NA
36494,201008,0,1,0.313
38712,201008,0,1,0.592
40444,201008,0,1,NA
15294,201008,0,1,NA
38022,201008,0,1,NA
28492,201008,0,1,NA
4122,201008,0,1,0.073
23622,201008,0,1,NA
40322,201008,0,1,0.449
10822,201008,0,1,NA
38018,201008,0,1,NA
13530,201008,0,1,NA
30308,201008,0,1,NA
17752,201008,0,1,NA
25628,201008,0,1,NA
39096,201008,0,1,0.644
39990,201008,0,1,0.671
8854,201008,0,1,NA
22284,201008,0,1,0.744
40490,201008,0,1,0.451
25940,201008,0,1,NA
38290,201008,0,1,0.614
16596,201008,0,1,0.726
41320,201008,0,1,0.534
35344,201008,0,1,0.542
14522,201008,0,1,0.239
38070,201008,0,1,NA
14048,201008,0,1,0.68
12974,201008,0,1,0.858
37784,201008,0,1,NA
7488,201008,0,1,NA
38052,201008,0,1,NA
31936,201008,0,1,0.404
41286,201008,0,1,0.469
5614,201008,0,1,NA
40472,201008,0,1,0.736
24324,201008,0,1,0.432
40328,201008,0,1,0.79
24142,201008,0,1,NA
30972,201008,0,1,NA
23228,201008,0,1,0.096
26618,201008,0,1,NA
24608,201008,0,1,0.593
39530,201008,0,1,NA
40316,201008,0,1,0.64
13574,201008,0,1,NA
14678,201008,0,1,NA
37294,201008,0,1,0.346
36306,201008,0,1,NA
42308,201008,0,1,0.504
14220,201009,0,0,0.554
39164,201009,0,0,0.421
26906,201009,0,0,NA
38074,201009,0,0,NA
15444,201009,0,0,0.531
14374,201009,0,0,NA
21604,201009,0,0,NA
6362,201009,0,0,NA
28560,201009,0,0,NA
29172,201009,0,0,0.473
29024,201009,0,0,NA
17058,201009,0,0,NA
9710,201009,0,0,NA
41332,201009,0,0,0.384
25864,201009,0,0,0.38
42096,201009,0,0,0.393
30002,201009,0,0,NA
39748,201009,0,0,NA
42140,201009,0,0,NA
40336,201009,0,0,0.386
42146,201009,0,0,NA
17812,201009,0,0,NA
23742,201009,0,0,NA
37812,201009,0,0,NA
40334,201009,0,0,NA
38552,201009,0,0,0.42
13980,201009,0,0,0.711
35408,201009,0,0,NA
36314,201009,0,0,0.212
38842,201009,0,0,0.452
18494,201009,0,0,NA
40034,201009,0,0,0.585
34890,201009,0,0,0.266
14382,201009,0,0,NA
39490,201009,0,0,NA
19684,201009,0,0,NA
40174,201009,0,0,0.516
22022,201009,0,0,NA
40456,201009,0,0,0.557
39466,201009,0,0,0.454
12426,201009,0,0,0.612
33354,201009,0,0,0.455
42634,201009,0,0,0.134
14556,201009,0,0,NA
42682,201009,0,0,0.689
17160,201009,0,0,0.6
7068,201009,0,0,NA
38036,201009,0,0,NA
32804,201009,0,0,0.466
31888,201009,0,0,0.591
39478,201009,0,0,0.508
28190,201009,0,0,0.53
37292,201009,0,0,0.438
11348,201009,0,0,NA
39144,201009,0,0,0.535
11390,201009,0,0,NA
17172,201009,0,0,NA
6364,201009,0,0,NA
42152,201009,0,0,0.534
25258,201009,0,0,NA
6278,201009,0,0,0.624
29248,201009,0,0,NA
23126,201009,0,0,NA
33278,201009,0,0,0.345
16424,201009,0,0,0.457
35822,201009,0,0,0.304
38862,201009,0,0,0.444
26634,201009,0,0,0.522
39458,201009,0,0,0.369
28224,201009,0,0,0.493
19470,201009,0,0,0.246
12896,201009,0,0,NA
21648,201009,0,0,NA
16594,201009,0,0,0.438
40162,201009,0,0,0.459
37276,201009,0,0,0.69
16334,201009,0,0,0.613
7720,201009,0,0,0.273
29996,201009,0,0,NA
35006,201009,0,0,0.539
12306,201009,0,0,NA
36288,201009,0,0,0.39
31150,201009,0,0,0.481
37828,201009,0,0,NA
32320,201009,0,0,0.543
8834,201009,0,0,0.231
14384,201009,0,0,NA
27704,201009,0,0,0.511
10098,201009,0,0,0.513
39502,201009,0,0,NA
40008,201009,0,0,0.518
38046,201009,0,0,NA
24146,201009,0,0,NA
42632,201009,0,0,0.533
31136,201009,0,0,0.565
13710,201009,0,0,NA
33366,201009,0,0,NA
40076,201009,0,0,NA
18502,201009,0,0,NA
33128,201009,0,0,0.481
4448,201009,0,0,NA
40346,201009,0,0,0.385
37798,201009,0,0,0.45
8522,201009,0,0,NA
25056,201009,0,0,NA
16422,201009,0,0,0.197
38070,201009,0,1,NA
10356,201009,0,1,0.567
16514,201009,0,1,0.463
14678,201009,0,1,NA
17722,201009,0,1,NA
38038,201009,0,1,0.408
28226,201009,0,1,NA
12974,201009,0,1,0.637
23772,201009,0,1,0.31
10822,201009,0,1,NA
40328,201009,0,1,0.601
19482,201009,0,1,NA
23622,201009,0,1,NA
28470,201009,0,1,NA
24142,201009,0,1,NA
36306,201009,0,1,NA
37294,201009,0,1,0.466
30308,201009,0,1,NA
39548,201009,0,1,NA
37784,201009,0,1,NA
23228,201009,0,1,0.772
37296,201009,0,1,NA
8854,201009,0,1,0.256
31796,201009,0,1,NA
42628,201009,0,1,0.264
38566,201009,0,1,0.525
39634,201009,0,1,0.685
39096,201009,0,1,0.216
40322,201009,0,1,0.479
28492,201009,0,1,NA
42108,201009,0,1,0.523
25962,201009,0,1,0.436
39942,201009,0,1,0.279
24324,201009,0,1,0.392
3906,201009,0,1,NA
7488,201009,0,1,NA
38052,201009,0,1,NA
41320,201009,0,1,0.412
33350,201009,0,1,0.34
37840,201009,0,1,NA
40192,201009,0,1,0.552
30006,201009,0,1,NA
38022,201009,0,1,NA
26328,201009,0,1,0.344
31230,201009,0,1,NA
42308,201009,0,1,0.515
30972,201009,0,1,NA
38290,201009,0,1,0.413
25628,201009,0,1,NA
35344,201009,0,1,0.501
5614,201009,0,1,NA
17906,201009,0,1,0.306
14522,201009,0,1,0.291
38018,201009,0,1,NA
25520,201009,0,1,0.463
38580,201009,0,1,0.413
30014,201009,0,1,0.573
29230,201009,0,1,0.459
40164,201009,0,1,NA
41818,201009,0,1,NA
14528,201009,0,1,0.367
29216,201009,0,1,NA
29808,201009,0,1,0.17
38878,201009,0,1,0.517
42104,201009,0,1,0.051
22284,201009,0,1,0.594
41318,201009,0,1,NA
40444,201009,0,1,NA
38898,201009,0,1,0.523
42624,201009,0,1,0.439
26618,201009,0,1,NA
40062,201009,0,1,0.589
10794,201009,0,1,NA
40490,201009,0,1,0.519
31936,201009,0,1,0.387
25638,201009,0,1,0.526
38040,201009,0,1,NA
36908,201009,0,1,0.473
21654,201009,0,1,0.207
14048,201009,0,1,0.543
4942,201009,0,1,NA
13574,201009,0,1,NA
17752,201009,0,1,NA
25700,201009,0,1,NA
42592,201009,0,1,0.437
10226,201009,0,1,NA
24608,201009,0,1,0.002
25940,201009,0,1,NA
23136,201009,0,1,0.564
38028,201009,0,1,NA
8980,201009,0,1,NA
36032,201009,0,1,0.452
31292,201009,0,1,0.545
41286,201009,0,1,0.43
29032,201009,0,1,NA
32590,201009,0,1,NA
40320,201009,0,1,NA
25532,201009,0,1,NA
14532,201009,0,1,NA
42618,201009,0,1,0.177
13530,201009,0,1,NA
38712,201009,0,1,0.503
15294,201009,0,1,NA
18112,201009,0,1,NA
16596,201009,0,1,0.615
39990,201009,0,1,0.547
38042,201009,0,1,NA
4122,201009,0,1,0.301
40316,201009,0,1,0.513
30448,201009,0,1,NA
37804,201009,0,1,NA
40472,201009,0,1,0.538
39530,201009,0,1,NA
36494,201009,0,1,0.324
39512,201009,0,1,NA
11868,201009,0,1,NA
21710,201009,0,1,NA
14374,201010,0,0,NA
39478,201010,0,0,0.319
8834,201010,0,0,0.508
16334,201010,0,0,0.766
19470,201010,0,0,0.002
39164,201010,0,0,0.292
33128,201010,0,0,0.449
17172,201010,0,0,NA
25056,201010,0,0,NA
6364,201010,0,0,NA
29248,201010,0,0,NA
7068,201010,0,0,NA
40034,201010,0,0,0.074
30002,201010,0,0,NA
28224,201010,0,0,0.584
42682,201010,0,0,0.363
23126,201010,0,0,NA
27704,201010,0,0,0.478
26634,201010,0,0,0.467
17058,201010,0,0,NA
25258,201010,0,0,NA
6362,201010,0,0,NA
14382,201010,0,0,NA
38036,201010,0,0,NA
8522,201010,0,0,NA
18502,201010,0,0,NA
33366,201010,0,0,NA
14384,201010,0,0,NA
36314,201010,0,0,0.175
37798,201010,0,0,0.505
28190,201010,0,0,0.634
29996,201010,0,0,NA
33278,201010,0,0,0.354
39144,201010,0,0,0.368
17160,201010,0,0,0.585
32804,201010,0,0,0.399
11348,201010,0,0,NA
33354,201010,0,0,0.369
42632,201010,0,0,0.458
31888,201010,0,0,0.629
40008,201010,0,0,0.66
39502,201010,0,0,NA
41332,201010,0,0,0.323
42146,201010,0,0,NA
14556,201010,0,0,NA
38552,201010,0,0,0.602
13980,201010,0,0,0.537
12896,201010,0,0,NA
38046,201010,0,0,NA
28484,201010,0,0,0.016
37276,201010,0,0,0.414
38074,201010,0,0,NA
16422,201010,0,0,0.372
15444,201010,0,0,0.528
21648,201010,0,0,NA
40346,201010,0,0,0.429
4448,201010,0,0,NA
31136,201010,0,0,0.371
16594,201010,0,0,0.293
40456,201010,0,0,0.586
40334,201010,0,0,NA
39490,201010,0,0,NA
42096,201010,0,0,0.256
37812,201010,0,0,NA
12426,201010,0,0,0.452
14220,201010,0,0,0.738
35408,201010,0,0,NA
18494,201010,0,0,NA
25864,201010,0,0,0.588
40174,201010,0,0,0.3
16424,201010,0,0,0.53
11390,201010,0,0,NA
32320,201010,0,0,0.542
35006,201010,0,0,0.312
7720,201010,0,0,0.519
35822,201010,0,0,0.469
9710,201010,0,0,NA
39466,201010,0,0,0.466
38862,201010,0,0,0.401
10098,201010,0,0,0.094
37828,201010,0,0,NA
42140,201010,0,0,NA
12306,201010,0,0,NA
21604,201010,0,0,NA
39748,201010,0,0,NA
29172,201010,0,0,0.546
42152,201010,0,0,0.516
31150,201010,0,0,0.488
19684,201010,0,0,NA
13710,201010,0,0,NA
38842,201010,0,0,0.468
26906,201010,0,0,NA
24146,201010,0,0,NA
29024,201010,0,0,NA
28560,201010,0,0,NA
40076,201010,0,0,NA
6278,201010,0,0,0.517
39458,201010,0,0,0.378
22022,201010,0,0,NA
36288,201010,0,0,0.5
40162,201010,0,0,0.501
37292,201010,0,0,0.509
17812,201010,0,0,NA
40336,201010,0,0,0.441
34890,201010,0,0,0.411
23742,201010,0,0,NA
42634,201010,0,0,0.228
4122,201010,0,1,0.629
32590,201010,0,1,NA
25940,201010,0,1,NA
40490,201010,0,1,0.551
39096,201010,0,1,0.386
30014,201010,0,1,0.475
24324,201010,0,1,0.409
17752,201010,0,1,NA
29808,201010,0,1,0.676
38022,201010,0,1,NA
24608,201010,0,1,0.355
28226,201010,0,1,NA
8854,201010,0,1,0.933
13530,201010,0,1,NA
41320,201010,0,1,0.429
10822,201010,0,1,NA
10226,201010,0,1,NA
38038,201010,0,1,0.492
30006,201010,0,1,NA
8980,201010,0,1,NA
40320,201010,0,1,NA
39942,201010,0,1,0.383
35344,201010,0,1,0.438
42628,201010,0,1,0.173
38878,201010,0,1,0.233
25700,201010,0,1,NA
38566,201010,0,1,0.434
13574,201010,0,1,NA
23136,201010,0,1,0.629
40322,201010,0,1,0.479
36032,201010,0,1,0.375
25638,201010,0,1,0.396
40062,201010,0,1,0.41
25532,201010,0,1,NA
38028,201010,0,1,NA
18112,201010,0,1,NA
25520,201010,0,1,0.518
33350,201010,0,1,0.311
36494,201010,0,1,0.302
41318,201010,0,1,NA
25628,201010,0,1,NA
42624,201010,0,1,0.38
37784,201010,0,1,NA
31292,201010,0,1,0.498
