manager,points,season,date
Fernando Diniz,3,2020,2020-10-11
Jorge Sampaoli,0,2020,2020-11-02
Odair Hellmann,0,2020,2020-11-15
Paulo Autuori,0,2020,2020-11-28
Mano Menezes,0,2020,2020-12-12
Maurício Barbieri,0,2020,2020-12-27
Vágner Mancini,0,2020,2021-01-18
Renato Gaúcho,1,2020,2021-01-16
Eduardo Barroca,1,2020,2021-02-02
Enderson Moreira,0,2020,2021-02-14
Felipe Tigrão,1,2020,2020-08-09
Dorival Júnior,0,2020,2020-08-17
Rogério Ceni,1,2020,2020-09-28
Renato Gaúcho,0,2020,2020-10-11
Eduardo Souza,3,2020,2020-10-15
Abel Braga,0,2020,2020-11-14
Abel Ferreira,1,2020,2020-12-05
Glauber Ramos,3,2020,2021-01-24
Vágner Mancini,0,2020,2021-02-17
Gustavo Morínigo,0,2020,2021-02-13
Ramon Menezes,0,2020,2020-08-30
Vágner Mancini,1,2020,2020-09-03
Coelho,0,2020,2020-09-13
Mano Menezes,0,2020,2020-10-11
Maurício Barbieri,1,2020,2020-11-30
Jair Ventura,0,2020,2021-01-16
Eduardo Barroca,0,2020,2021-01-25
Glauber Ramos,0,2020,2021-02-01
Jorge Sampaoli,1,2020,2021-02-11
Enderson Moreira,0,2020,2021-02-26
Rogério Ceni,0,2020,2020-08-14
Maurício Barbieri,1,2020,2020-09-10
Dorival Júnior,0,2020,2020-08-27
Vágner Mancini,0,2020,2020-10-08
Renato Gaúcho,1,2020,2020-10-18
Felipe Lucena,0,2020,2020-12-10
Jair Ventura,0,2020,2020-12-06
Jorge Sampaoli,0,2020,2020-12-17
Cuca,3,2020,2021-01-10
Gustavo Morínigo,1,2020,2021-01-23
Abel Ferreira,1,2020,2021-02-20
Guto Ferreira,1,2020,2021-02-11
Rogério Ceni,0,2020,2021-02-25
Vágner Mancini,1,2020,2020-10-01
Rogério Ceni,1,2020,2020-08-27
Eduardo Coudet,0,2020,2020-10-31
Jorge Sampaoli,3,2020,2020-11-14
Renato Gaúcho,1,2020,2020-11-22
Fernando Diniz,0,2020,2020-12-13
Marcão,0,2020,2021-01-14
Jair Ventura,0,2020,2021-01-22
Vanderlei Luxemburgo,1,2020,2021-02-21
Eduardo Coudet,3,2020,2020-08-09
Eduardo Souza,0,2020,2020-10-31
Maurício Barbieri,1,2020,2020-12-06
Eduardo Barroca,3,2020,2020-12-20
Paulo Autuori,1,2020,2021-01-09
Marcão,1,2020,2021-01-21
Abel Ferreira,0,2020,2021-02-17
Guto Ferreira,3,2020,2021-02-20
Vanderlei Luxemburgo,3,2020,2020-08-20
Paulo Autuori,1,2020,2020-09-09
Mano Menezes,0,2020,2020-09-27
Guto Ferreira,1,2020,2020-10-09
Vágner Mancini,3,2020,2020-10-15
Renato Gaúcho,3,2020,2020-10-25
Cuca,0,2020,2020-11-21
Ricardo Sá Pinto,0,2020,2020-12-27
Fernando Diniz,1,2020,2021-01-17
Abel Braga,1,2020,2021-02-05
Marcelo Cabo,0,2020,2021-02-14
Jair Ventura,0,2020,2021-02-26
Domènec Torrent,0,2020,2020-08-12
Daniel Paulista,1,2020,2020-08-17
Guto Ferreira,3,2020,2020-08-30
Jorge Sampaoli,3,2020,2020-09-20
Eduardo Barros,1,2020,2020-10-18
Vágner Mancini,1,2020,2020-11-08
Abel Braga,1,2020,2020-11-29
Marcão,0,2020,2020-12-17
Vanderlei Luxemburgo,1,2020,2021-01-08
Dado Cavalcanti,1,2020,2021-01-10
Enderson Moreira,0,2020,2021-01-24
Cuca,1,2020,2021-02-07
Gustavo Morínigo,0,2020,2021-02-26
Guto Ferreira,0,2020,2020-08-16
Fernando Diniz,0,2020,2020-09-04
Maurício Barbieri,0,2020,2020-09-13
Renato Gaúcho,0,2020,2020-09-27
Enderson Moreira,0,2020,2020-10-11
Jair Ventura,1,2020,2020-10-25
Domènec Torrent,0,2020,2020-11-08
Emiliano Ramón Díaz,0,2020,2020-11-26
Pachequinho,0,2020,2020-12-26
Cuca,0,2020,2021-01-27
Marcelo Cabo,0,2020,2021-01-17
Enderson Moreira,0,2020,2021-01-31
Dado Cavalcanti,1,2020,2021-02-13
Abel Ferreira,0,2020,2021-02-26
Cuca,3,2020,2020-08-21
Thiago Larghi,0,2020,2020-09-07
Odair Hellmann,0,2020,2020-09-21
Coelho,0,2020,2020-09-24
Paulo Autuori,0,2020,2020-11-01
Marcelo Cabo,3,2020,2020-11-23
Rodrigo Santana,0,2020,2020-12-13
Renato Gaúcho,1,2020,2020-12-19
Marcelo Chamusca,0,2020,2021-01-06
Dado Cavalcanti,0,2020,2021-01-24
Maurício Barbieri,1,2020,2021-02-16
Cuca,0,2020,2020-08-14
Vágner Mancini,0,2020,2020-08-20
Jorge Sampaoli,0,2020,2020-08-23
Guto Ferreira,0,2020,2020-09-11
Alexandre Grasseli,0,2020,2020-10-18
Rodrigo Santana,1,2020,2020-11-08
Odair Hellmann,3,2020,2020-11-22
Abel Ferreira,0,2020,2020-12-20
Glauber Ramos,0,2020,2021-01-10
Renato Gaúcho,0,2020,2021-01-24
Vágner Mancini,1,2020,2021-02-26
Paulo Autuori,1,2020,2020-08-12
Vanderlei Luxemburgo,3,2020,2020-09-06
Coelho,1,2020,2020-10-04
Jair Ventura,0,2020,2020-10-19
Enderson Moreira,0,2020,2020-10-24
Cuca,1,2020,2020-11-08
Mano Menezes,0,2020,2020-11-20
Jorge Sampaoli,1,2020,2021-01-11
Vanderlei Luxemburgo,0,2020,2021-01-21
Marcelo Cabo,0,2020,2021-02-03
Renato Gaúcho,0,2020,2021-02-26
Daniel Paulista,0,2020,2020-08-14
Fernando Diniz,0,2020,2020-08-16
Renato Gaúcho,1,2020,2020-08-23
Eduardo Barros,0,2020,2020-09-06
Vágner Mancini,3,2020,2020-09-11
Maurício Barbieri,1,2020,2020-09-27
Domènec Torrent,3,2020,2020-10-10
Rogério Ceni,1,2020,2020-11-19
Abel Ferreira,3,2020,2020-11-08
Cuca,0,2020,2020-12-20
Eduardo Barroca,0,2020,2021-01-10
Jorge Sampaoli,0,2020,2021-01-24
Dado Cavalcanti,1,2020,2021-01-31
Jair Ventura,3,2020,2020-09-04
Rogério Ceni,1,2020,2020-09-13
Bruno Lazaroni,0,2020,2020-10-15
Guto Ferreira,0,2020,2020-11-14
Jorge Sampaoli,1,2020,2021-01-20
Cuca,1,2020,2021-02-03
Mano Menezes,3,2020,2020-10-01
Ramon Menezes,3,2020,2020-09-14
Odair Hellmann,1,2020,2020-10-04
Guto Ferreira,1,2020,2020-10-31
Maurício Barbieri,3,2020,2020-11-17
Vágner Mancini,3,2020,2020-12-27
Paulo Autuori,3,2020,2021-01-06
Jair Ventura,3,2020,2021-02-05
Renato Gaúcho,3,2020,2020-09-11
Vágner Mancini,3,2020,2020-09-13
Jair Ventura,3,2020,2020-10-04
Jorge Sampaoli,0,2020,2020-10-20
Abel Braga,3,2020,2020-12-27
Marcão,3,2020,2021-02-04
Glauber Ramos,1,2020,2021-02-06
Jorge Sampaoli,3,2020,2020-08-09
Renato Gaúcho,1,2020,2020-08-20
Rogério Ceni,0,2020,2020-09-05
Enderson Moreira,0,2020,2020-10-13
Guto Ferreira,3,2020,2021-01-10
Vágner Mancini,0,2020,2021-02-14
Abel Braga,0,2020,2021-02-21
Cuca,3,2020,2020-09-06
Thiago Larghi,1,2020,2020-09-27
Coelho,0,2020,2020-10-12
Fernando Diniz,1,2020,2020-11-25
Jorge Sampaoli,1,2020,2020-11-22
Abel Ferreira,0,2020,2021-01-24
Marcão,3,2020,2021-02-15
Jorge Sampaoli,0,2020,2020-10-08
Fernando Diniz,3,2020,2020-11-14
Glauber Ramos,1,2020,2020-11-26
Gustavo Morínigo,0,2020,2021-02-04
Dado Cavalcanti,3,2020,2021-02-21
Fernando Diniz,3,2020,2020-12-03
Rogério Ceni,3,2020,2020-08-20
Tiago Nunes,3,2020,2020-09-03
Cuca,3,2020,2020-10-04
Odair Hellmann,3,2020,2020-10-08
Ricardo Sá Pinto,1,2020,2020-11-02
Paulo Autuori,3,2020,2020-11-14
Rogério Ceni,3,2020,2021-01-19
Vanderlei Luxemburgo,1,2020,2021-01-27
Ney Franco,1,2020,2020-08-16
Jair Ventura,1,2020,2020-09-14
Guto Ferreira,0,2020,2020-10-04
Marcelo Cabo,1,2020,2021-02-22
Domènec Torrent,3,2020,2020-08-30
Ramon Menezes,1,2020,2020-09-03
Jorge Sampaoli,0,2020,2020-09-10
Mano Menezes,0,2020,2020-11-01
Guto Ferreira,1,2020,2020-12-27
Eduardo Barroca,0,2020,2021-01-17
Marcão,1,2020,2021-02-21
Vanderlei Luxemburgo,1,2020,2020-08-13
Eduardo Coudet,0,2020,2020-08-16
Guto Ferreira,1,2020,2020-10-18
Cuca,0,2020,2020-10-25
Renato Gaúcho,3,2020,2020-11-09
Paulo Autuori,0,2020,2020-12-05
Fernando Diniz,3,2020,2020-12-27
Roger Machado,1,2020,2020-08-21
Tiago Nunes,0,2020,2020-08-30
Odair Hellmann,0,2020,2020-09-06
Enderson Moreira,0,2020,2020-11-07
Ricardo Sá Pinto,1,2020,2020-11-22
Eduardo Barroca,0,2020,2020-08-20
Paulo Autuori,1,2020,2020-09-06
Vanderlei Luxemburgo,3,2020,2020-09-11
Mano Menezes,0,2020,2020-09-17
Cuca,1,2020,2020-10-08
Domènec Torrent,3,2020,2020-10-18
Glauber Ramos,0,2020,2020-12-21
Guto Ferreira,0,2020,2021-02-04
Domènec Torrent,3,2020,2020-08-16
Mano Menezes,3,2020,2020-11-14
Vágner Mancini,3,2020,2020-11-26
Renato Gaúcho,1,2020,2021-01-31
Ney Franco,0,2020,2020-08-12
Odair Hellmann,3,2020,2020-08-22
Marcinho,1,2020,2020-09-03
Rogério Ceni,0,2020,2020-11-07
Jorge Sampaoli,3,2020,2020-12-12
Rogério Ceni,0,2020,2021-01-24
Renato Gaúcho,1,2020,2020-09-07
Paulo Autuori,1,2020,2020-09-27
Maurício Barbieri,0,2020,2020-10-11
Andrey Lopes,3,2020,2020-10-25
Glauber Ramos,3,2020,2020-12-07
Fernando Diniz,0,2020,2021-01-31
Ramon Menezes,0,2020,2020-10-05
Odair Hellmann,1,2020,2020-10-15
Abel Braga,1,2020,2020-12-06
Guto Ferreira,0,2020,2020-08-09
Fernando Diniz,3,2020,2020-08-24
Ricardo Sá Pinto,3,2020,2020-11-14
Abel Ferreira,3,2020,2021-01-09
Jorge Sampaoli,3,2020,2021-02-21
Claudio Prates,1,2020,2020-09-06
Fernando Diniz,1,2020,2020-09-27
Eduardo Barros,0,2020,2020-10-12
Domènec Torrent,1,2020,2020-10-25
Eduardo Barroca,0,2020,2020-12-12
Enderson Moreira,0,2020,2021-01-18
Maurício Barbieri,0,2020,2021-01-31
Odair Hellmann,0,2020,2020-08-20
Mozart,3,2020,2020-08-23
Guto Ferreira,0,2020,2020-09-20
Marcelo Chamusca,0,2020,2020-12-12
Paulo Autuori,3,2020,2020-12-20
Fernando Diniz,0,2020,2021-01-07
Rogério Ceni,1,2020,2021-02-07
Vágner Mancini,3,2020,2020-10-22
Marcão,1,2020,2020-12-14
Gustavo Morínigo,3,2020,2021-01-17
Abel Braga,3,2020,2021-02-14
Eduardo Coudet,3,2020,2020-08-29
Renato Gaúcho,3,2020,2021-02-08
Fernando Diniz,3,2020,2020-11-01
Dorival Júnior,3,2020,2020-08-10
Guto Ferreira,3,2020,2021-01-21
Fernando Diniz,1,2020,2020-09-13
Jair Ventura,0,2020,2020-11-28
Domènec Torrent,3,2020,2020-09-10
Abel Braga,3,2020,2021-01-21
Maurício Barbieri,3,2020,2021-01-26
Paulo Autuori,1,2020,2021-02-11
Glauber Ramos,3,2020,2021-01-06
Tiago Nunes,0,2020,2020-08-12
Paulo Autuori,3,2020,2020-11-18
Bruno Lazaroni,3,2020,2020-10-11
Eduardo Coudet,3,2020,2020-10-15
Rogério Ceni,3,2020,2021-02-02
Jair Ventura,3,2020,2021-02-10
Eduardo Coudet,3,2020,2020-10-09
Guto Ferreira,3,2020,2020-11-30
Glauber Ramos,0,2020,2021-02-26
Domènec Torrent,3,2020,2020-09-03
Abel Ferreira,1,2022,2022-04-16
Fabián Bustos,0,2022,2022-05-16
Toni Oliveira,0,2022,2022-06-26
Luiz Felipe Scolari,0,2022,2022-07-10
Gustavo Morínigo,0,2022,2022-07-30
Dorival Júnior,1,2022,2022-09-11
Luís Castro,3,2022,2022-09-29
Vítor Pereira,1,2022,2022-10-29
Vagner Mancini,1,2022,2022-10-27
Celso Roth,0,2022,2022-11-05
Vagner Mancini,0,2022,2022-04-24
Dorival Júnior,1,2022,2022-05-21
Abel Ferreira,3,2022,2022-05-29
Mano Menezes,1,2022,2022-06-09
Luís Castro,0,2022,2022-07-21
Fernando Diniz,1,2022,2022-08-02
Rogério Ceni,0,2022,2022-08-21
Luiz Felipe Scolari,0,2022,2022-09-28
Cuca,3,2022,2022-10-06
Lucas Zanella,0,2022,2022-10-11
Vítor Pereira,3,2022,2022-10-23
Fabrício Bento,1,2022,2022-11-05
Juan Pablo Vojvoda,3,2022,2022-11-13
Marquinhos Santos,0,2022,2022-04-11
Jair Ventura,0,2022,2022-04-26
Gustavo Morínigo,0,2022,2022-05-10
Abel Ferreira,1,2022,2022-06-26
Toni Oliveira,3,2022,2022-07-03
Marcelo Fernandes,0,2022,2022-07-17
Dorival Júnior,3,2022,2022-07-24
Vítor Pereira,1,2022,2022-08-07
Mano Menezes,3,2022,2022-08-23
Luiz Felipe Scolari,1,2022,2022-09-11
Cuca,0,2022,2022-09-17
Luís Castro,3,2022,2022-10-07
Maurício Barbieri,3,2022,2022-11-02
Juca,0,2022,2022-11-09
Eduardo Baptista,1,2022,2022-05-01
Jair Ventura,3,2022,2022-06-07
Rogério Ceni,0,2022,2022-06-16
Fernando Diniz,3,2022,2022-06-26
Antonio Mohamed,3,2022,2022-07-17
Luiz Felipe Scolari,0,2022,2022-07-24
Marquinhos Santos,1,2022,2022-08-06
Dorival Júnior,3,2022,2022-08-28
Vagner Mancini,1,2022,2022-09-11
Guto Ferreira,0,2022,2022-09-18
Mano Menezes,3,2022,2022-10-16
Maurício Barbieri,0,2022,2022-10-27
Orlando Ribeiro,0,2022,2022-11-11
Abel Ferreira,1,2022,2022-04-21
Luís Castro,3,2022,2022-05-08
Jair Ventura,0,2022,2022-05-21
Toni Oliveira,0,2022,2022-06-16
Vagner Mancini,0,2022,2022-06-26
Gustavo Morínigo,0,2022,2022-07-17
Umberto Louzer,0,2022,2022-07-21
Luiz Felipe Scolari,0,2022,2022-08-14
Maurício Barbieri,0,2022,2022-10-02
Mano Menezes,1,2022,2022-10-06
Cuca,0,2022,2022-10-16
Orlando Ribeiro,0,2022,2022-10-26
Gustavo Morínigo,1,2022,2022-06-05
Antonio Mohamed,1,2022,2022-06-16
Eduardo Barroca,0,2022,2022-07-20
Luiz Felipe Scolari,1,2022,2022-08-28
Lisca,0,2022,2022-09-10
Jair Ventura,1,2022,2022-10-06
Toni Oliveira,1,2022,2022-10-16
Fernando Diniz,3,2022,2022-11-01
Celso Roth,0,2022,2022-11-13
Rogério Ceni,1,2022,2022-05-09
Eduardo Baptista,1,2022,2022-05-29
Jair Ventura,1,2022,2022-06-10
Luiz Felipe Scolari,1,2022,2022-06-13
Vagner Mancini,0,2022,2022-06-19
Abel Ferreira,1,2022,2022-07-10
Lisca,1,2022,2022-07-24
Mano Menezes,0,2022,2022-08-07
Vítor Pereira,0,2022,2022-08-21
Lisca,0,2022,2022-10-09
Cuca,1,2022,2022-10-25
Guto Ferreira,0,2022,2022-10-28
Maurício Barbieri,0,2022,2022-11-10
Pintado,3,2022,2022-04-24
Mano Menezes,1,2022,2022-05-09
Fernando Diniz,0,2022,2022-06-05
Jair Ventura,1,2022,2022-07-17
Marquinhos Santos,0,2022,2022-07-24
Luís Castro,1,2022,2022-08-21
Eduardo Barroca,1,2022,2022-09-03
Eduardo Souza,1,2022,2022-10-16
Guto Ferreira,3,2022,2022-11-02
Vítor Pereira,0,2022,2022-04-24
Fernando Diniz,1,2022,2022-05-08
Maurício Barbieri,0,2022,2022-05-14
Antonio Mohamed,1,2022,2022-06-05
Luís Castro,0,2022,2022-06-10
Toni Oliveira,0,2022,2022-07-19
Mano Menezes,0,2022,2022-07-24
Jair Ventura,0,2022,2022-08-07
Umberto Louzer,0,2022,2022-09-11
Orlando Ribeiro,0,2022,2022-09-18
Guto Ferreira,0,2022,2022-10-07
Rogério Ceni,1,2022,2022-10-16
Lisca,0,2022,2022-10-23
Juan Pablo Vojvoda,0,2022,2022-11-03
Abel Braga,3,2022,2022-04-17
Mano Menezes,1,2022,2022-05-22
Luiz Felipe Scolari,3,2022,2022-05-29
Vítor Pereira,0,2022,2022-06-08
Marquinhos Santos,1,2022,2022-06-19
Luís Castro,0,2022,2022-07-11
Antonio Mohamed,1,2022,2022-07-22
Umberto Louzer,0,2022,2022-08-14
Lisca,1,2022,2022-08-28
Rogério Ceni,1,2022,2022-09-05
Vagner Mancini,0,2022,2022-09-29
Mário Jorge,3,2022,2022-10-09
Abel Ferreira,1,2022,2022-11-06
Guto Ferreira,0,2022,2022-11-13
Fabián Bustos,1,2022,2022-04-09
Cauan Almeida,3,2022,2022-04-24
Luiz Felipe Scolari,0,2022,2022-05-15
Eduardo Barroca,0,2022,2022-06-19
Vítor Pereira,0,2022,2022-07-03
Marquinhos Santos,0,2022,2022-07-10
Maurício Barbieri,0,2022,2022-07-24
Toni Oliveira,0,2022,2022-08-07
Guto Ferreira,0,2022,2022-08-21
Juan Pablo Vojvoda,0,2022,2022-09-11
Umberto Louzer,0,2022,2022-09-29
Jair Ventura,0,2022,2022-11-09
Alberto Valentim,0,2022,2022-04-11
Vagner Mancini,0,2022,2022-06-12
Abel Ferreira,3,2022,2022-06-19
Umberto Louzer,1,2022,2022-06-26
Maurício Barbieri,0,2022,2022-08-14
Lisca,0,2022,2022-09-26
Guto Ferreira,0,2022,2022-10-21
Luís Castro,3,2022,2022-10-09
Eduardo Souza,0,2022,2022-10-28
Eduardo Baptista,0,2022,2022-04-17
Fábio Carille,0,2022,2022-04-30
Luís Castro,1,2022,2022-05-22
Fernando Diniz,1,2022,2022-06-16
Jair Ventura,0,2022,2022-07-03
Abel Ferreira,3,2022,2022-07-22
Lisca,0,2022,2022-08-14
Guto Ferreira,0,2022,2022-09-04
Vítor Pereira,0,2022,2022-09-18
Mano Menezes,0,2022,2022-11-02
Eduardo Barroca,0,2022,2022-04-17
Juan Pablo Vojvoda,0,2022,2022-05-01
Vagner Mancini,1,2022,2022-05-29
Jair Ventura,0,2022,2022-06-19
Dorival Júnior,0,2022,2022-07-10
Gustavo Morínigo,0,2022,2022-07-21
Luís Castro,0,2022,2022-07-31
Abel Ferreira,3,2022,2022-08-14
Maurício Barbieri,0,2022,2022-08-30
Toni Oliveira,0,2022,2022-10-02
Luiz Felipe Scolari,0,2022,2022-10-09
Juca,0,2022,2022-11-06
Glauber Ramos,0,2022,2022-04-10
Vagner Mancini,0,2022,2022-05-15
Luís Castro,0,2022,2022-05-29
Luiz Felipe Scolari,3,2022,2022-06-19
Juan Pablo Vojvoda,0,2022,2022-07-03
Toni Oliveira,0,2022,2022-07-26
Lisca,3,2022,2022-08-09
Cuca,3,2022,2022-08-14
Eduardo Barroca,0,2022,2022-08-27
Eduardo Baptista,0,2022,2022-09-11
Lucho González,0,2022,2022-09-29
Mano Menezes,1,2022,2022-10-23
Dorival Júnior,0,2022,2022-11-06
Antonio Mohamed,3,2022,2022-04-17
Paulo Sousa,0,2022,2022-04-23
Dorival Júnior,0,2022,2022-05-08
Eduardo Barroca,0,2022,2022-05-23
Maurício Barbieri,0,2022,2022-06-25
Mano Menezes,1,2022,2022-07-16
Rogério Ceni,0,2022,2022-07-31
