hhidpn,age,height,hhincome,female
536262010,59,1.524,138,1
536262020,60,1.651,138,0
536271010,57,1.7018,36,0
536271020,54,1.524,36,1
536274010,59,1.6256,0,0
536291010,59,1.651,8.52,1
536313010,57,1.8034,9.4,0
536316010,61,1.6002,27,0
536323010,56,1.5748,29,1
536350010,56,1.7018,32.3,0
536350020,55,1.524,32.3,1
536353010,62,1.5494,34.768,1
536353020,68,1.7526,34.768,0
536357010,60,1.651,11.124,0
536357020,57,1.6256,11.124,1
536358010,54,1.5748,91.701,1
536375010,63,1.6002,12.84516947,1
536375020,67,1.7018,9.3,0
536376010,58,1.651,0,0
536376020,50,1.5494,0,1
536388010,56,1.7272,45.6,0
536393010,60,1.7272,19.86,0
536394010,56,1.7526,165.03,0
536402010,61,1.6764,9.744,1
536403010,55,1.8288,39.079,0
536403011,18,1.651,39.079,1
536403020,57,1.6002,7.931,1
536416010,54,1.7526,9.6,0
536421010,58,1.778,2.268,0
536424010,56,1.905,86.1,0
536424020,53,1.651,86.1,1
536439010,55,1.7272,67.12,1
536447010,57,1.6764,40.73327012,0
536447020,53,1.5748,40.73327012,1
536451010,58,1.6256,105.5168622,1
536451020,51,1.6256,105.5168622,0
536472010,64,1.6002,9.252,1
536476010,59,1.6256,13.86,1
536476020,61,1.8034,13.86,0
536484010,65,1.6002,39.50429307,1
536484020,67,1.6764,39.50429307,0
536485010,54,1.5748,8.012,1
536487010,55,1.524,33,1
536533010,57,1.7272,12,0
536534010,64,1.6002,10.56,1
536541010,55,1.5748,24.012,1
536559010,57,1.7018,110,0
536559020,51,1.6002,110,1
536568010,55,1.7145,13.044,1
536577010,56,1.905,2.268,1
536577011,63,1.8542,2.268,0
536578010,59,1.778,1.632194834,0
536597010,55,1.651,34,1
536597020,55,1.651,34,0
536605010,54,1.8796,127.7,0
536605020,42,1.6256,127.7,1
536612010,59,1.651,31,0
536612020,57,.m,31,1
536646010,58,1.524,138,1
536646020,67,1.651,138,0
536657010,57,1.8542,34,0
536657020,52,1.5748,34,1
536665010,64,1.8796,151.423,0
536665020,59,1.6764,151.423,1
536679010,63,1.6129,12.204,1
536684010,54,1.8542,149.9041034,0
536684020,51,1.5748,149.9041034,1
536688010,56,1.7526,45,0
536688020,54,1.6002,45,1
536717010,57,1.6256,40,1
536724010,57,1.651,23.264,0
536724020,46,1.5748,23.264,1
536736010,65,1.6256,6.257,1
536737010,57,1.8288,402,0
536737020,58,1.6256,402,1
536769010,65,1.778,33.25438044,0
536769020,54,1.6764,33.25438044,0
536781010,56,1.6256,11.724,1
536781020,68,1.778,15.588,0
536786010,55,1.5748,59,1
536786020,52,1.7018,59,0
536792010,56,1.7272,15.6,0
536800010,62,1.524,54.04,1
536800020,64,1.8034,54.04,0
536805010,56,1.7526,184.76,0
536805020,56,1.6256,184.76,1
536806010,64,1.7653,51.281,0
536806020,63,1.5875,51.281,1
536817010,57,1.6764,18.95,1
536827010,63,1.6002,227,1
536827020,54,1.8288,227,0
536835010,55,1.8034,31,0
536835020,37,1.6256,82,1
536835021,35,1.7526,82,0
536838010,58,1.778,19.96,0
536841010,57,1.7526,21.88770005,0
536856010,65,1.5494,27.636,1
536881010,56,1.6129,11.916,1
536887020,53,1.8034,.105,0
536900010,60,1.7399,18.001,0
536904010,58,1.7018,136.002,1
536904020,63,1.8288,136.002,0
536911010,62,1.6256,30.324,1
536922010,62,1.6002,12.996,1
536931010,60,1.6256,69.8,1
536931020,63,1.651,69.8,0
536937020,60,1.8288,181.6,0
536964010,57,1.6764,79.425,0
536964020,56,1.5748,79.425,1
536986010,61,1.6002,30,1
537013010,65,1.5748,12.5,0
537013020,45,1.524,12.5,1
537020010,61,.m,3.6,1
537025010,54,1.67005,10.116,1
537040010,56,1.8034,111.424,1
537040020,59,1.651,111.424,0
537048010,55,1.6002,219.876,1
537048020,67,1.8288,219.876,0
537058010,59,1.7018,19,0
537071010,57,1.9304,131.8,0
537071020,46,1.7272,131.8,1
537074010,60,1.7526,7.68,0
537087010,57,1.6002,80,1
537087020,53,1.6764,80,0
537105010,55,1.8288,50.12,0
537122010,55,1.651,492.0575724,0
537122020,46,1.651,492.0575724,1
537126010,57,1.778,83.64,0
537126011,56,1.6764,83.64,1
537139010,58,1.6764,87.42,1
537151010,57,1.7653,4.985,0
537171010,59,1.7018,170.412,1
537171020,59,1.7526,170.412,0
537228010,55,1.651,50.7,1
537228020,56,1.6764,50.7,0
537251010,59,1.7018,65,1
537263010,58,1.9304,54,0
537263020,56,1.6002,54,1
537264010,65,1.8415,250.8006,0
537264020,56,1.7018,250.8006,1
537267010,58,1.651,72.24,1
537283010,55,1.6256,51.6,1
537291010,63,1.6002,84.4,1
537295010,55,1.651,14.8,0
537304010,62,1.7526,193.75,0
537304020,54,1.5748,193.75,1
537323010,63,1.5748,7.788,1
537346010,55,1.8034,30,0
537346020,51,1.5494,30,1
537348010,60,1.8034,132,0
537348020,43,1.5494,132,1
537349010,57,1.8542,310.014,0
537349020,55,1.7526,310.014,1
537356010,64,1.7272,17.892,0
537379010,58,1.7018,32.001,1
537385010,58,1.5748,0,1
537396010,55,1.778,654.498,1
537396020,58,1.6256,654.498,1
537401010,62,1.7272,32.872,1
537401020,57,1.778,32.872,0
537421010,60,1.6891,39.005,1
537436010,55,1.6002,39,1
537436020,56,1.6764,39,0
537437010,55,1.651,70,0
537437020,47,1.4732,70,1
537439010,63,1.8288,31.116,0
537439020,67,1.7018,47.16,1
537445010,59,1.524,11.94,1
537446010,57,1.778,15,0
537448010,57,1.4224,1.4,1
537463010,64,1.6002,9.528,1
537469010,56,1.6002,0,1
537480010,63,1.651,4.325,1
537480020,62,1.651,4.325,0
537482010,56,1.8288,45,0
537482020,54,1.651,45,1
537490010,66,1.7526,19.128,0
537490011,52,1.5748,35,1
537493010,64,1.6383,40.06,1
537500010,55,1.6256,256.024,1
537500020,58,1.778,256.024,0
537502010,59,1.7272,41.084,0
537502020,62,1.651,41.084,1
537517010,56,1.6764,0,0
537517020,54,1.6002,0,1
537521010,55,1.7018,87,1
537521011,56,1.8288,87,0
537522010,59,1.6764,53.76,1
537522020,58,1.9304,53.76,0
537531010,57,1.5748,9.24,1
537547010,64,1.6256,17.17893206,1
537558010,57,1.9304,27,0
537558020,58,1.6256,27,1
537559010,58,1.7272,58.099,1
537566010,55,1.7272,21.45,1
537566020,75,1.6764,21.45,0
537574010,54,1.5875,184.905,1
537582010,55,1.6764,55.016,0
537582020,54,1.4478,55.016,1
537596020,48,1.5494,18.1,1
537602010,57,1.7526,138.012,0
537602020,53,1.7018,138.012,1
537613010,64,1.6764,9.672,1
537622010,59,.m,2,1
537622020,59,1.651,2,0
537626010,55,1.8796,62.108,0
537626020,56,1.524,62.108,1
537634010,56,1.8796,112,0
537634020,53,1.7018,112,1
537635010,58,1.6256,54,1
537637010,58,1.651,132.002,1
537786010,75,1.651,20.64,0
537786020,72,1.651,20.64,1
538330010,58,1.651,52,0
538330020,62,1.651,52,1
539789010,57,1.651,28.208,1
540985010,58,1.5494,8,1
540985020,66,1.6256,8,0
541988010,61,1.6256,38,1
542774010,57,1.7018,23.178,0
542774020,48,1.651,23.178,1
543419010,66,.d,0,1
543855010,62,1.7018,.78,0
543855020,55,1.7018,.78,1
544211010,66,1.6256,26.614,1
544211020,63,1.778,26.614,0
545474010,62,1.6383,15.996,1
546338010,61,1.7526,44.3,0
546338020,64,1.5748,44.3,1
546592010,62,1.6256,0,1
546606010,64,1.651,48.966,1
547660010,58,1.651,33,0
547660020,55,1.6002,33,1
547999010,60,1.4986,12.252,1
548068010,60,1.6002,9.276,1
548068020,71,1.651,9.276,0
549012010,57,1.7272,40,0
549012020,58,1.4986,40,1
900001020,35,1.6764,29.455,1
900001021,61,1.7907,29.455,0
900007010,64,1.67005,24.013,1
900007020,59,1.7526,24.013,0
900009010,57,1.7018,35,0
900012010,56,1.6002,230.2105332,1
900012020,47,1.7272,230.2105332,0
900032010,59,1.5748,13.8,1
900038010,62,1.5748,71,1
900059010,58,1.8288,11,0
900089010,56,1.6256,32,1
900106010,57,1.6256,27,0
900106020,53,1.5494,27,1
900117010,63,1.6256,100.05,1
900117020,48,1.7272,100.05,0
900121010,56,1.651,.12,0
900140010,56,1.6256,30.816,1
900140020,68,1.7018,30.816,0
900158010,63,1.5748,29,1
900158020,68,1.7272,29,0
900182010,56,1.6764,2.268,0
900186010,64,1.778,14.784,0
900209010,57,1.7018,2.268,0
900214010,60,1.7272,40.068,0
900214020,53,1.5748,40.068,1
900220010,59,1.4478,11.09,1
900229010,61,1.7018,20.684,0
900229020,61,1.6002,20.684,1
900245010,55,1.6002,12.792,1
900269010,63,1.651,82.588,0
900269020,60,1.5748,82.588,1
900280010,60,1.7526,39.359,0
900280020,63,1.6256,39.359,1
900290010,54,1.651,9.678,1
900290020,57,1.8796,9.678,0
900318010,54,1.5494,32.948,1
900318020,67,1.6764,32.948,0
900334010,58,1.651,16,1
900338010,63,1.651,16.326,1
900343010,64,1.905,16.974,0
900348010,62,1.5748,175.012,1
900348020,52,1.6256,175.012,1
900360010,55,1.5748,12.384,1
900360020,46,1.651,12.384,1
900367010,59,1.6002,8.652,1
900370010,59,1.6002,78.204,1
900382010,57,1.6002,52.15330024,1
900389010,57,1.7018,2.232,1
900396010,61,1.5748,60.55,1
900396020,61,1.7018,60.55,1
900405010,56,1.524,112.2705959,1
900405020,48,1.6764,112.2705959,0
900417010,57,1.6256,29,1
900486010,56,1.651,62,1
900486020,61,1.7526,62,0
900498010,60,1.5748,119.6,1
900498020,58,1.778,119.6,0
900499010,59,1.6256,44.3584,1
900500010,59,1.651,21,1
900519010,61,1.7526,83.192,0
900524010,54,1.8288,59.008,0
900530010,58,1.7907,61.5,0
900545010,55,1.9304,0,0
900553010,59,1.6764,37.1,1
900554010,63,1.7526,71,0
900554020,60,1.5748,71,1
900560010,61,1.8288,18,0
900571010,58,1.8542,108,0
900571020,67,1.6002,108,1
900581010,64,1.6764,20.64,1
900590010,60,1.6002,116.584,1
900590020,60,1.6256,116.584,0
900615010,66,1.7272,219.658,0
900615020,64,1.5748,219.658,1
900617010,59,1.778,127.012,0
900617020,53,1.6383,127.012,1
900624010,60,1.524,.75,1
900624020,59,1.778,.75,0
900638010,63,1.778,15.832,0
900638020,64,1.651,15.832,1
900660010,56,1.651,156.6465285,1
900664010,59,1.6002,39.9,1
900664020,67,1.6764,39.9,0
900669010,64,1.4986,9.354,1
900701010,59,1.9304,65.05,0
900701020,49,1.778,65.05,1
900707010,59,1.778,16.8,0
900707020,41,1.524,16.8,1
900711010,54,1.7145,10.692,1
900724010,65,1.6002,11.16,1
900751010,56,1.651,80,1
900753010,54,1.8288,19.368,0
900753020,40,1.7526,19.368,1
900768010,61,1.7526,30,1
900777010,61,1.7018,39.6,1
900781010,57,1.8288,.3,1
900781020,63,1.6764,.3,0
900827010,55,1.4986,89.06,1
900827020,55,1.651,89.06,0
900836010,57,1.6002,21.408,1
900836020,67,1.8288,21.408,0
900849010,63,1.651,60.14588,1
900851010,59,1.8034,8.94,0
900853010,57,1.6256,109.7017341,0
900853020,51,1.5748,109.7017341,1
900861010,62,1.5494,0,1
900893010,55,1.651,32,1
900893020,50,1.8796,32,0
900902010,61,1.6764,96.052,1
900937010,61,1.8034,12,0
900939010,61,1.651,172,1
900939020,61,1.8288,45,0
900958010,61,1.6764,30,1
900958020,58,1.778,30,0
900961010,55,1.7018,38,0
900961020,50,1.651,38,1
900962010,62,1.4986,25.704,1
900981010,56,1.6764,20.24,1
900997010,64,1.7018,193.104,0
900997020,58,1.5494,193.104,1
901000010,63,1.6002,25.28,1
901012010,55,1.7272,28,0
901012011,37,1.7272,28,1
901043010,60,1.8288,30.464,0
901043020,52,1.5748,30.464,1
901049010,57,1.6256,62.348,1
901049020,71,1.8034,62.348,0
901093010,55,1.7018,45,1
901095010,55,1.6764,23,1
901102010,61,1.6002,28,1
901135010,64,1.651,66.521,0
901135020,63,1.6002,66.521,1
901150010,62,1.7018,9.492,0
901152010,57,1.5748,4.567,1
901158010,64,1.5748,24.578,1
901174010,56,1.7018,18.72,1
901180010,54,1.6764,9.924,1
901180011,57,1.8034,9.924,0
901187010,57,1.6002,7.6,1
901194010,64,1.7272,6.444,1
901194020,68,1.8288,6.444,0
901206010,62,1.7272,90.349,0
901206020,49,1.6637,90.349,1
901210010,56,1.6764,.75,1
901238010,63,1.5748,68.45568814,1
901238020,74,1.6764,68.45568814,0
901240010,63,1.6256,25.156,1
901266010,56,1.651,105,0
901266020,49,1.524,105,1
901276010,63,1.8034,25.133,0
901276020,65,1.6256,25.133,1
901280010,56,1.6764,9.12,1
901280020,64,1.651,9.12,0
901284010,62,1.778,3.201,0
901317010,57,1.5748,17.942,1
901317020,65,1.7018,17.942,0
901336010,64,1.778,13.248,0
901336020,62,1.6256,13.248,1
901351010,58,1.6256,20.748,1
901351020,57,1.7272,11.27,0
901351021,47,1.6764,11.27,1
901362010,62,1.7272,13.784,1
901363010,61,1.778,44.1,1
901401010,55,1.6256,19,1
901402010,62,1.8288,28.104,0
901402020,61,1.651,28.104,1
901411010,56,1.6764,27.4097182,0
901438010,61,1.8542,111.52,0
901438020,52,1.524,111.52,1
901440010,57,1.6002,9.6,1
901442010,60,1.3462,17,1
901442020,58,1.778,17,0
901443010,61,1.7018,36.007,0
901443020,46,1.6002,36.007,1
901467010,65,1.5494,8.01,1
901467020,63,1.6256,8.01,0
901477010,58,1.4986,30,1
901477020,60,1.651,30,0
901482010,55,1.8288,19.805,0
901482020,55,1.5748,19.805,1
901483010,56,1.6764,65,1
901483020,53,1.7526,65,0
901496010,54,1.7145,4.1,1
901529020,53,1.6002,1.079608852,1
901556010,64,1.6002,30,1
901587010,61,1.7145,83.036,0
901587020,64,1.6637,83.036,1
901607010,57,1.7526,34.44542406,0
901607011,52,1.6002,34.44542406,1
901617010,59,1.651,36,1
901625010,55,1.6256,22,1
901626010,55,1.7145,11.628,0
901633010,57,1.6764,15.3,0
901656010,60,1.5748,2.142,1
901657010,62,1.8034,24,0
901665010,56,1.651,8.52,1
901665020,60,1.651,8.52,0
901681010,63,1.7526,38.02,0
901684010,55,1.778,14.832,0
901689010,56,1.7526,42.88,0
901689020,56,1.7272,42.88,1
901697010,55,1.7526,0,0
901706010,63,1.8288,30,0
901738010,60,1.6891,52.9,1
901741010,56,1.5494,44.504,1
901782010,63,1.8796,11.28,0
901782011,64,1.6764,11.28,1
901785010,60,1.778,36.698,0
901806010,58,1.6002,85.1,1
901806020,52,1.7526,85.1,0
901823010,63,1.6764,118.96,1
901823020,65,1.8288,118.96,0
901848010,64,1.4732,20.8,1
901850020,64,1.7907,82.5,0
901865010,58,1.7018,12,1
901905010,55,1.7018,15.862,0
901905020,56,1.7018,22.156,1
901918010,55,1.6764,9.292,1
901928010,57,1.6764,7.278,1
901941010,54,1.8796,19.64,0
901941020,50,1.6764,19.64,1
901973010,61,1.6256,15.739,0
901973020,70,1.8034,15.739,1
901976010,60,1.6764,22.5,0
901976020,40,1.5494,0,1
901979010,62,1.7272,22.516,0
901979020,52,1.524,22.516,1
901982010,66,1.6764,59,1
902022010,60,1.7272,30.243,1
902022020,68,1.651,30.243,0
902023010,56,1.8034,70,0
902040010,61,1.8034,185,0
902076020,63,1.6002,17.568,1
902124010,63,1.6256,80.4,0
902124020,60,1.8034,80.4,1
902133010,64,1.6002,30.436,1
902152010,57,1.3716,.272,1
902159010,63,1.7272,36,0
902159020,48,1.6256,36,1
902163010,59,1.7018,10.44,1
902163020,64,1.6002,10.44,0
902172010,59,1.8288,4.4,0
902172020,56,1.5748,9.392,1
902172021,55,1.7526,9.392,0
902176010,57,1.6256,32,1
902181010,62,1.5494,21.812,1
902181020,63,1.7018,21.812,0
902209010,60,1.5494,9.468,1
902214010,58,1.6764,67.952,0
902214020,51,1.5748,67.952,1
902253020,51,1.7272,100.04,0
902256010,61,1.651,60.161,0
902256020,48,1.524,60.161,1
902264010,65,1.8669,28.37788007,0
902271010,60,1.5367,8.916,1
902295010,57,1.778,110.3,0
902295020,56,1.5748,110.3,1
902305010,65,1.5748,15,1
902307010,64,1.6764,18,1
902319010,60,1.6002,30,1
902339010,58,1.778,53.9,0
902341010,58,1.6002,170.012,1
902341020,54,1.8796,170.012,0
902359010,58,1.6002,62.58,1
902359020,60,1.8796,62.58,0
902364010,65,1.7526,58.8,0
902364020,55,1.5621,58.8,1
902370010,61,1.778,145.2,0
902370020,60,1.7272,145.2,1
902374010,56,1.778,58,0
902374020,45,1.524,58,1
902375010,55,1.8288,105,0
902375020,53,1.6002,105,1
902392010,62,1.6129,22.572,1
902392020,71,1.7526,22.572,0
902399010,54,1.5494,3.6,1
902406010,66,1.6256,94.932,1
902409010,61,1.6764,4.2,0
902418010,56,1.6764,0,0
902421010,64,1.651,9.624,1
902459010,60,1.6764,172.16,1
902459020,63,1.7018,172.16,0
902463010,55,1.2192,11,1
902463020,50,1.7272,11,0
902479010,58,1.4986,7,1
902479020,63,1.6764,7,0
902482010,65,1.6256,2.4,1
902489010,60,1.5494,64.52,1
902489020,70,1.6256,64.52,0
902506010,55,1.7272,22,0
902506020,49,1.524,22,1
902604010,60,1.7018,75.8,0
902604020,58,1.5494,75.8,1
902627010,65,1.6002,45.16660461,1
902646010,64,1.7018,94.28,0
902646020,67,1.6764,94.28,1
902684010,58,1.651,1.8,1
902687010,59,1.7018,8.904,1
902705010,56,1.651,9.7,1
902714010,59,1.651,18.15597031,1
902733010,60,1.7018,28.524,1
902733011,59,1.7526,28.524,0
902736010,56,1.6129,23,1
902740010,55,1.5748,65,1
902740020,53,1.651,65,0
902776010,59,1.6002,149.388,1
902805010,61,1.5494,26,1
902805020,60,1.778,26,0
902816010,60,1.8796,0,0
902821010,56,1.7018,49.5,1
902839010,64,1.7272,0,1
902841010,58,1.8034,27.54,0
902841020,50,1.6764,27.54,1
902850010,63,1.6256,47,0
902850020,30,1.6002,47,1
902886010,54,1.6764,16.8,1
902894010,55,1.651,60,1
902894020,51,1.778,60,0
902911010,65,1.5113,7.968,1
902911020,48,1.7526,8,0
902918010,59,1.8542,91.42,0
902918020,57,1.6764,91.42,1
902920010,65,1.6764,17.844,0
902920020,65,1.7018,17.844,1
902929010,63,1.778,25.2,0
902932010,59,1.6764,8.4,0
902932020,67,1.524,8.4,1
902971010,58,1.6256,134.6787906,1
902971020,53,1.905,134.6787906,0
902972010,64,1.6002,19.767,1
903019010,58,1.5494,49.652,1
903019020,55,1.778,49.652,0
903038010,62,1.8796,114.075,0
903038011,47,1.7272,114.075,1
903039010,62,1.8796,49.322,1
903053010,62,1.5748,96.34378334,1
903053020,51,1.7907,96.34378334,0
903054010,60,1.524,223.8,1
903054020,59,1.7399,223.8,0
903082010,55,1.651,48.1,1
903085010,56,1.8542,15.644,0
903105010,58,1.7526,18.9,0
903135010,60,1.8288,15.6,0
903137010,65,1.6002,260.024,1
903137020,67,1.6637,260.024,0
903163010,57,1.5748,53,1
903163011,43,1.7272,53,0
903166010,56,1.5748,29.532,1
903171010,66,1.651,4.968,1
903195010,58,1.7272,23,0
903197010,63,1.8796,1.98,0
903218010,58,1.8288,.512,1
903224010,64,1.524,38.4,1
903228010,55,1.8796,2.16,0
903231020,54,1.7018,219.772,1
903237010,57,1.7526,78.54,0
903237020,40,1.6002,18,1
903248010,59,1.6002,212.9042689,1
903248020,68,1.9304,212.9042689,0
903267010,57,1.5748,2.6,1
903270010,59,.d,0,0
903275010,56,1.651,49.001,1
903279010,58,1.651,77.42,1
903294010,58,1.524,25,1
903300010,60,1.5748,9.456,1
903309010,55,1.6002,70,1
903309020,59,1.7272,70,0
903318010,61,1.7018,1.8,0
903328010,59,1.5621,47,1
903328020,51,1.6256,47,0
903353010,65,1.7018,21.192,1
903381010,62,1.6383,15.084,1
903428010,57,1.8034,71,0
903428020,52,1.651,71,1
903442010,54,1.8034,144.136,0
903442020,53,1.7018,144.136,1
903444010,54,1.8796,19.572,1
903462010,56,1.5494,32.4,1
903462011,65,1.651,32.4,0
903463010,56,1.7018,8.37,1
903465010,55,1.6764,33,1
903474010,63,1.778,125.02,0
903484010,63,1.5748,83,1
903484020,67,1.8796,83,0
903487010,59,1.7018,86,0
903487020,53,1.5748,86,1
903494010,60,1.8034,46.84,0
903494020,56,1.5494,46.84,1
903496010,58,1.7018,2.079,1
903501010,60,1.5621,71.904,1
903501020,59,1.7018,71.904,0
903515010,56,1.6002,26.7,1
903516010,54,1.8542,45,0
903529010,61,1.6764,12.52871719,1
903529020,67,1.7018,88.86,0
903537010,62,1.8034,41.5,0
903539010,54,1.8288,118.74,0
903563010,55,1.651,15,1
903594010,57,1.7018,.588,0
903602010,60,1.5748,26.88,1
903611010,56,1.6256,171.09,1
903641010,62,1.651,13.02,0
903649010,59,1.5494,68.68,1
903649020,64,1.7526,68.68,0
903685010,60,1.6764,8.4,0
903705010,56,1.8288,34.06,0
903705020,39,1.6764,34.06,1
903729010,66,1.6256,10.553,1
903752010,65,1.524,60.0492,1
903752020,74,1.7526,60.0492,0
903759010,64,1.6256,64.0012,1
903760010,65,1.778,77.54,0
903760020,63,1.6637,77.54,1
903763010,61,1.7526,57.2,1
903763011,74,1.7272,57.2,0
903770010,54,1.524,45,1
903770020,58,1.524,45,0
903772010,57,1.7526,19.21044,0
903786010,60,1.524,2.7,1
903803010,54,1.5494,81.5,1
903803011,58,1.7272,81.5,0
903831010,59,1.6764,150.012,0
903831020,35,1.5494,150.012,1
903859010,56,1.7018,52,0
903859020,56,1.6002,52,1
903889010,60,1.651,3.1,1
903897010,55,1.6002,42.7,1
903906010,57,1.8288,105.919,0
903906020,47,1.8796,105.919,0
903912010,62,1.6002,2.268,1
903930010,63,1.778,128.692,0
903930020,55,1.7272,128.692,1
903938010,58,1.7272,108.86,0
903946010,54,1.5748,59,1
903952010,64,1.6764,59.22626994,1
903957010,63,1.651,13.14,1
903958010,64,1.7399,17.184,0
903974010,58,1.6383,16,1
903980010,55,1.59385,12.265,1
903980020,54,1.8161,12.265,0
903981010,56,1.778,127,0
903981020,51,1.6002,127,1
903992010,56,1.8796,10,0
903992020,55,1.5748,51.5,1
904003010,57,1.7272,32.2,0
904003020,52,1.5621,32.2,1
904019010,55,1.8542,46,0
904019020,41,1.7018,46,1
904025010,59,1.8034,32,0
904025020,57,1.524,32,1
904032010,57,1.5748,33.6,1
904032020,62,1.6764,33.6,0
904045010,60,1.6002,20,0
904045020,60,1.6256,20,1
904047010,56,1.7526,17.9772,1
904048010,55,1.9304,0,0
904067010,61,1.6764,28.098,1
904070010,57,1.7272,173,0
904077010,55,1.5494,9.456,1
904080010,62,1.6256,67.2,1
904080020,59,1.7526,67.2,0
904111010,55,1.6256,31.5,0
904111020,53,1.5748,31.5,1
904118010,58,1.6002,117,1
904118020,59,1.7526,117,0
904123010,60,1.8034,253.2,0
904135010,60,1.6002,93,1
904143010,66,1.778,365.6,0
904143020,65,1.7272,365.6,1
904163010,58,.d,3.181,0
904163011,63,.d,3.181,1
904163020,53,1.7272,15.978,1
904163021,64,1.8288,15.978,0
904165010,56,1.651,32.764,1
904165020,52,1.7272,32.764,0
904168010,57,1.7907,87.952,0
904168020,54,1.5748,87.952,1
904212010,56,1.7018,287.50348,1
904212020,54,1.8288,287.50348,0
904224020,48,1.4986,95.03312,1
904228020,56,1.8542,6.204,0
904238010,59,1.6002,63,1
904238020,39,1.7526,63,0
904239010,60,1.6256,7.2,1
904239011,53,1.7018,7.2,0
904260010,62,1.7272,34.001,0
904260020,54,1.4986,34.001,1
904269010,56,1.7526,60.012,0
904278010,61,1.5748,2.267,1
904290010,63,1.6002,8.652,1
904309010,54,1.7018,49.12,1
904311010,58,1.651,6.04,1
904315010,57,1.5494,12,1
904315020,49,1.6764,12,0
904316010,59,1.5494,20.015,1
904317010,65,1.8288,2.8,0
904327010,62,1.6002,14.412,1
904327020,53,1.7526,14.412,0
904328010,59,1.778,14.172,1
904333010,62,1.7526,17.06,1
904386010,55,1.8288,24.812,0
904386020,51,1.7018,24.812,1
904398010,54,1.8034,216.824,0
904398020,52,1.651,216.824,1
904400010,63,1.5748,21.471,1
904400020,64,1.7526,21.471,0
904440010,63,1.7399,18.115,1
904442010,65,1.6256,0,1
904466010,56,1.7526,11.712,0
904467010,55,1.778,115,0
904517010,63,1.6002,13.85578499,1
904536010,57,1.7399,15.079,1
904538010,59,1.524,34,1
904539010,63,1.6256,16.5,1
904544010,64,1.6764,50.004,0
904545010,58,1.8034,55.00036,0
904558010,59,1.7526,40.012,0
904562010,55,1.651,1.6,0
904562011,45,1.651,18.48,1
904568010,64,1.6891,8.508,1
904572010,57,1.7018,12.772,1
904572020,68,1.7526,30.528,0
904589010,60,1.9304,32.508,0
904589020,58,1.7272,32.508,1
904624010,65,1.524,81.62,1
904638010,58,1.5748,5.952,1
904646010,56,1.5748,11.93846613,1
904648010,58,1.8542,0,0
904648020,48,1.6764,39.6,1
904648021,58,1.7526,39.6,0
904688010,64,1.7526,20,1
904700010,54,1.6256,62.7,1
904710010,60,1.77165,180,0
904710011,45,1.6002,180,1
904718010,57,1.7018,45.4,0
904718020,51,1.6002,45.4,1
904733010,65,1.7272,56.72,1
904739010,64,1.5494,23,1
904762010,59,1.7526,30,0
904762020,50,1.8034,30,1
904807010,57,1.5494,10.672,1
904828010,55,1.6891,16,1
904880010,55,1.6256,12.9,1
904888010,54,1.6256,18.484,1
904898010,55,1.5748,15.42122501,1
904903010,57,1.651,18.9,0
904903020,59,1.4986,18.9,1
